id_mutation,nom_station,distance_station_plus_proche
2022-1639416,Porte de Champerret,142.9633131175455
2022-1639417,Trinité d'Estienne d'Orves,147.24098298509617
2022-1639421,Botzaris,192.84219692214356
2022-1639455,Marx Dormoy,253.22942717647368
2022-1639456,Marcadet-Poissonniers,306.0747473432604
2022-1639457,Adrienne Bolland,65.94046481092589
2022-1639461,Avron,152.99097646134135
2022-1639465,Maraîchers,368.69002518148085
2022-1639466,Château Rouge,328.5679850861988
2022-1639467,Château Rouge,328.5679850861988
2022-1639477,Guy Môquet,162.63043382101108
2022-1639489,Gambetta,363.6613643325339
2022-1639494,Madeleine,159.85277108538003
2022-1639494,Madeleine,159.85277108538003
2022-1639511,Marx Dormoy,149.1725299303788
2022-1639512,Ourcq,280.65669528372706
2022-1639515,Lamarck-Caulaincourt,263.38708847267696
2022-1639518,Bolivar,148.5962134993442
2022-1639526,Porte de Clignancourt,72.17691999049467
2022-1639527,Diane Arbus,256.12646852820666
2022-1639532,Angélique Compoint,212.45942294603634
2022-1639536,Nation,291.3548400772114
2022-1639538,Châtelet,142.04602558271694
2022-1639545,Château Rouge,284.22855245094667
2022-1639548,Buttes-Chaumont,263.3610591377753
2022-1639563,Télégraphe,245.6915680780123
2022-1639571,Funiculaire Montmartre Station Basse,152.55811323587284
2022-1639581,Belleville,170.93382857996215
2022-1639582,Barbès-Rochechouart,252.22143675572778
2022-1639585,Hôpital Robert Debré,197.3026305174553
2022-1639589,Porte des Lilas,163.94613830513234
2022-1639604,Porte de Saint-Ouen,102.01496753146174
2022-1639607,Étienne Marcel,67.76910377403817
2022-1639610,Wagram,288.6505412997832
2022-1639612,Malesherbes,201.97903503269984
2022-1639613,Hôpital Robert Debré,157.6816899503854
2022-1639617,Crimée,352.08573078128035
2022-1639618,Pigalle,205.2287915171593
2022-1639622,Pelleport,179.11983591849165
2022-1639629,Bolivar,58.2397761548703
2022-1639638,Château d'Eau,181.53087414905636
2022-1639642,Strasbourg-Saint-Denis,196.21761779469313
2022-1639648,Strasbourg-Saint-Denis,162.5300988104995
2022-1639649,Stalingrad,83.48808639446852
2022-1639665,Marx Dormoy,320.3836732695658
2022-1639666,Simplon,294.46051542992785
2022-1639672,Gambetta,345.40638990151825
2022-1639676,Brochant,93.39536725932686
2022-1639677,Marx Dormoy,210.69563010755846
2022-1639678,Château Rouge,379.86535040536535
2022-1639685,Chemin Vert,208.4863346949956
2022-1639698,Ourcq,325.18922973677
2022-1639705,La Fourche,170.39705500658914
2022-1639707,Château d'Eau,18.88664627833128
2022-1639715,Laumière,270.9041343966003
2022-1639723,Place des Fêtes,63.587248374537346
2022-1639729,Épinettes - Pouchet,118.07618589634193
2022-1639731,Strasbourg-Saint-Denis,193.92625161156664
2022-1639739,Châtelet,162.5773168685476
2022-1639745,Strasbourg-Saint-Denis,111.94545252827997
2022-1639746,Pelleport,395.91851655052494
2022-1639747,Porte de Pantin,96.7305079317667
2022-1639752,Porte de Vincennes,145.44341182559072
2022-1639754,Saint-Fargeau,109.69073464293731
2022-1639755,Brochant,101.38406809079972
2022-1639759,Jules Joffrin,220.25048882687645
2022-1639768,Marx Dormoy,315.5104335149887
2022-1639784,Corentin Cariou,417.5744450737433
2022-1639787,Pigalle,114.02550596791554
2022-1639790,Funiculaire Montmartre Station Basse,54.78725081155962
2022-1639793,Strasbourg-Saint-Denis,128.51433776667074
2022-1639801,Place des Fêtes,144.91771228411744
2022-1639811,Gambetta,80.95994929552212
2022-1639814,Saint-Fargeau,56.22948200512616
2022-1639817,Charles De Gaulle-Étoile,270.3245394802135
2022-1639824,Couronnes,279.09772760077556
2022-1639826,Gambetta,187.45862066846473
2022-1639833,Château d'Eau,366.4817808678489
2022-1639838,Marx Dormoy,406.477677239383
2022-1639853,Le Peletier,166.4674344720625
2022-1639862,Diane Arbus,256.12646852820666
2022-1639864,Jacques Bonsergent,214.60286340405978
2022-1639868,Télégraphe,92.1839898762247
2022-1639885,Stalingrad,125.0774150635656
2022-1639888,Laumière,181.41174892418476
2022-1639889,Guy Môquet,169.5786072281978
2022-1639894,La Chapelle,160.99546393842377
2022-1639903,Crimée,417.2389580970608
2022-1639912,Marcadet-Poissonniers,133.74528161752716
2022-1639921,Châtelet-Les Halles,120.92654689588211
2022-1639931,Crimée,282.42086389805934
2022-1639932,Porte de Saint-Ouen,45.23759797520175
2022-1639946,Crimée,49.70137344591466
2022-1639949,Télégraphe,114.5109478008328
2022-1639976,Porte de Bagnolet,65.22127346148876
2022-1639984,Miromesnil,224.23633349223982
2022-1639993,La Fourche,191.47194714686864
2022-1640009,Brochant,111.77646591312687
2022-1640010,Bolivar,184.68403794747906
2022-1640013,Riquet,249.06167029071872
2022-1640018,Le Peletier,142.39396423461307
2022-1640035,Pré Saint-Gervais,203.1451569837259
2022-1640036,Château-Landon,60.48424108493889
2022-1640048,Château Rouge,228.2473041872172
2022-1640051,Ménilmontant,169.24598228356936
2022-1640052,Funiculaire Montmartre Station Haute,278.0235964882696
2022-1640055,Barbès-Rochechouart,310.97433188330723
2022-1640059,Simplon,113.66850065650235
2022-1640066,Villiers,319.36328140163283
2022-1640069,Pelleport,109.05364924317415
2022-1640076,Brochant,200.46087635814942
2022-1640078,Marx Dormoy,120.51230672224712
2022-1640083,Pelleport,460.57547111525054
2022-1640085,Pyrénées,279.77501340242907
2022-1640089,Rambuteau,210.192496153343
2022-1640091,Brochant,134.76892981941444
2022-1640111,Guy Môquet,176.74539743820614
2022-1640113,Guy Môquet,347.3748520269064
2022-1640116,Ménilmontant,574.6145762571632
2022-1640119,Corentin Cariou,262.73746481871433
2022-1640133,Sentier,179.9723491145401
2022-1640135,Alexandre Dumas,189.9458257874185
2022-1640136,La Fourche,249.0305730455173
2022-1640146,Porte de Champerret,189.05574843693205
2022-1640148,Saint-Sébastien-Froissart,197.31830507766276
2022-1640150,Lamarck-Caulaincourt,99.02341443167018
2022-1640155,Stalingrad,74.05800151471716
2022-1640165,Laumière,242.57213005407732
2022-1640166,Jaurès,99.72574395935729
2022-1640168,Brochant,47.898325337016665
2022-1640174,Jacques Bonsergent,120.94091581644929
2022-1640178,Rome,179.3214345051217
2022-1640182,Barbès-Rochechouart,55.81777995273598
2022-1640189,Jaurès,112.26122399868673
2022-1640190,Bonne Nouvelle,213.57636887380332
2022-1640191,Jourdain,409.6951113465595
2022-1640194,La Fourche,228.8376331529642
2022-1640200,Hôpital Robert Debré,188.34895088345448
2022-1640209,Poissonnière,119.21301633091824
2022-1640220,Pelleport,31.76767678049334
2022-1640221,Simplon,206.17685794996788
2022-1640221,Simplon,206.17685794996788
2022-1640230,Brochant,221.26263048461013
2022-1640231,Rosa Parks,396.4124238347406
2022-1640242,Brochant,130.9084277954253
2022-1640243,Franklin D. Roosevelt,144.1705928871673
2022-1640247,Pyrénées,337.85265380087503
2022-1640269,Liège,337.82648682966976
2022-1640275,Belleville,327.7625102194463
2022-1640286,Saint-Fargeau,129.48880679544123
2022-1640290,Jacques Bonsergent,285.4215209151493
2022-1640297,Villiers,363.295470411001
2022-1640298,Crimée,169.7799488135144
2022-1640306,La Chapelle,189.94825097649309
2022-1640307,Porte de la Chapelle,352.5424574980451
2022-1640313,Télégraphe,114.5109478008328
2022-1640315,Maraîchers,183.81929132278225
2022-1640332,Ménilmontant,156.036055111242
2022-1640340,Honoré de Balzac,212.5651923214544
2022-1640343,Jaurès,264.91542582845045
2022-1640353,Strasbourg-Saint-Denis,134.31727381542134
2022-1640358,République,146.68367898431688
2022-1640359,Angélique Compoint,248.2559213857674
2022-1640372,Notre-Dame-de-Lorette,60.93727926679837
2022-1640377,Crimée,354.7544669342745
2022-1640378,La Chapelle,350.27127561922
2022-1640379,Franklin D. Roosevelt,272.44788577614526
2022-1640391,Crimée,308.46435907529883
2022-1640398,La Chapelle,344.35296465558537
2022-1640398,La Chapelle,344.35296465558537
2022-1640408,Corentin Cariou,263.1024310196908
2022-1640415,Marie de Miribel,168.62621286264292
2022-1640432,Saint-Georges,162.49523120296539
2022-1640436,Porte des Lilas,290.24385467168213
2022-1640438,Gambetta,577.2235347414953
2022-1640442,Château Rouge,183.27470930466265
2022-1640451,Goncourt,366.59001378480957
2022-1640452,Alexandre Dumas,58.33978055303632
2022-1640457,Porte de Bagnolet,331.59177938176896
2022-1640464,Château Rouge,126.01117776365534
2022-1640465,Château Rouge,126.01117776365534
2022-1640469,Marie de Miribel,266.21740223349354
2022-1640470,Gare du Nord,170.73216608506982
2022-1640472,La Chapelle,394.6224741332809
2022-1640475,Diane Arbus,256.12646852820666
2022-1640478,Gambetta,618.9036809604465
2022-1640480,Épinettes - Pouchet,107.92532061650792
2022-1640490,Funiculaire Montmartre Station Haute,80.88545679410063
2022-1640500,La Fourche,284.3877220691258
2022-1640511,Barbès-Rochechouart,104.20911620408667
2022-1640516,La Fourche,183.21556354426517
2022-1640517,Marx Dormoy,144.03368663612414
2022-1640548,Buzenval,95.7642983431223
2022-1640558,Riquet,389.17252395574724
2022-1640560,Guy Môquet,182.23335731021055
2022-1640561,Jacques Bonsergent,129.2057727113063
2022-1640566,Botzaris,244.55321450392918
2022-1640573,Ourcq,163.06250122265587
2022-1640579,Château Rouge,251.91482815098882
2022-1640588,Lamarck-Caulaincourt,131.03422089769919
2022-1640593,Porte de Montreuil,154.71505928976396
2022-1640604,Angélique Compoint,140.81059277446215
2022-1640620,Temple,116.05616760615354
2022-1640623,Marcadet-Poissonniers,321.19408981612315
2022-1640630,Jacques Bonsergent,120.94091581644929
2022-1640630,Jacques Bonsergent,120.94091581644929
2022-1640647,Père Lachaise,177.89930964032524
2022-1640648,Porte de Clignancourt,177.12434500409398
2022-1640655,Gambetta,321.00104159938326
2022-1640659,Marcadet-Poissonniers,245.22266963910175
2022-1640673,Lamarck-Caulaincourt,328.1796714065639
2022-1640683,Goncourt,190.16405259388662
2022-1640688,Arts et Métiers,226.86253866841204
2022-1640689,Buttes-Chaumont,234.8234142940391
2022-1640691,Poissonnière,209.81617693339362
2022-1640693,Pelleport,241.8408401089091
2022-1640702,Château Rouge,224.9990347889308
2022-1640703,Gare de l'Est,193.84407472660038
2022-1640718,Ternes,361.3733300418492
2022-1640725,Saint-Georges,230.1806432145342
2022-1640736,Saint-Fargeau,272.1928415969122
2022-1640763,Pelleport,265.05843278538805
2022-1640764,Porte de Clignancourt,263.2545132109462
2022-1640768,Porte de Champerret,299.7068401256709
2022-1640773,Rosa Parks,286.16977767743043
2022-1640781,Marx Dormoy,297.2043163286179
2022-1640786,Rome,282.42059423809985
2022-1640806,Pelleport,274.80693021591543
2022-1640815,Cadet,292.41575213660263
2022-1640817,Porte de Clichy,124.34984569982119
2022-1640830,Gambetta,472.3789537840711
2022-1640831,Porte de Saint-Ouen,205.58312539889707
2022-1640832,Poissonnière,56.49016378884402
2022-1640838,Pigalle,342.8616281692437
2022-1640842,George V,278.68065666506345
2022-1640855,Pereire-Levallois,224.82759281593624
2022-1640857,Barbès-Rochechouart,234.58848504469336
2022-1640859,Porte d'Asnières,328.11299168029313
2022-1640866,Lamarck-Caulaincourt,109.91508746247474
2022-1640872,Pyrénées,107.11428428836943
2022-1640875,Marie de Miribel,172.0764858873219
2022-1640877,Saint-Fargeau,106.205149385126
2022-1640882,Crimée,169.7799488135144
2022-1640890,Grands Boulevards,264.702384699842
2022-1640891,Buzenval,82.4386362726638
2022-1640896,Marx Dormoy,340.566395804214
2022-1640904,Adrienne Bolland,65.94046481092589
2022-1640911,Saint-Philippe du Roule,134.8183157832095
2022-1640914,Ourcq,228.6921708038616
2022-1640920,Jules Joffrin,238.42445009867012
2022-1640921,Pelleport,154.72675807858263
2022-1640924,Lamarck-Caulaincourt,475.3105750740454
2022-1640936,Rambuteau,189.0744371925424
2022-1640946,La Fourche,94.63002874173088
2022-1640962,Marx Dormoy,184.58755119510076
2022-1640963,Belleville,216.67712199167195
2022-1640980,Pigalle,262.372070267914
2022-1640983,Temple,21.858953595924454
2022-1640984,Gare de l'Est,116.4441617299105
2022-1640991,Marie de Miribel,228.11575280480287
2022-1640998,Magenta,7.012294752103496
2022-1641011,Simplon,217.786773668251
2022-1641015,Saint-Georges,169.36315775391427
2022-1641021,La Fourche,40.271991992526495
2022-1641022,Poissonnière,201.94345827795655
2022-1641024,Pelleport,148.98238744271873
2022-1641025,Porte de Pantin,86.59947410500503
2022-1641038,Pyrénées,83.82294963638587
2022-1641044,Jules Joffrin,183.691680142037
2022-1641048,Canal Saint-Denis,162.9460997247983
2022-1641051,Pont Marie,342.03595548758665
2022-1641056,Télégraphe,209.56181363402112
2022-1641061,Saint-Georges,83.54754795185201
2022-1641066,Rambuteau,92.46985219702748
2022-1641071,Château-Landon,155.6539809057115
2022-1641073,Marx Dormoy,208.03332767194644
2022-1641081,Corentin Cariou,265.8857975083171
2022-1641086,Télégraphe,92.1839898762247
2022-1641087,Pereire-Levallois,136.26031385969398
2022-1641094,Alexandre Dumas,204.1599757215643
2022-1641095,Marie de Miribel,220.21838004693694
2022-1641103,Buzenval,528.989019471659
2022-1641107,Ourcq,383.47846645597525
2022-1641112,Nation,291.3548400772114
2022-1641129,Rome,343.3518949898089
2022-1641131,Le Peletier,163.84015580658658
2022-1641139,Hôtel de Ville,366.0388182340314
2022-1641140,Arts et Métiers,132.2221264053221
2022-1641141,Jules Joffrin,157.1056880176442
2022-1641147,Alexandre Dumas,576.6927475977369
2022-1641154,Télégraphe,238.3567510044099
2022-1641161,Abbesses,82.49154195149931
2022-1641165,Bolivar,166.2199016990958
2022-1641167,Guy Môquet,412.90478608819575
2022-1641171,Lamarck-Caulaincourt,267.5638699709017
2022-1641176,Pigalle,114.68326053508363
2022-1641177,Marcadet-Poissonniers,122.78111971216212
2022-1641183,Bolivar,138.4761111699764
2022-1641184,Botzaris,127.01278036406164
2022-1641185,Jourdain,197.33450673620004
2022-1641187,Cadet,309.73210952809603
2022-1641195,Rambuteau,220.10273612364216
2022-1641203,Jacques Bonsergent,159.83927599264987
2022-1641218,Télégraphe,92.1839898762247
2022-1641219,Maraîchers,191.63978091507173
2022-1641237,Saint-Fargeau,119.4679735275689
2022-1641243,Argentine,328.6096434743632
2022-1641244,La Chapelle,288.0882613904771
2022-1641247,Barbès-Rochechouart,55.81777995273598
2022-1641257,Goncourt,277.5611779164817
2022-1641264,Stalingrad,191.94459333491355
2022-1641269,Barbès-Rochechouart,91.91713393671061
2022-1641275,Jourdain,261.04006390843466
2022-1641276,Goncourt,367.93052957236944
2022-1641291,Gambetta,405.7847772185209
2022-1641292,La Fourche,152.9684011538791
2022-1641295,Europe,255.31243797610375
2022-1641296,Séverine,107.1017830454882
2022-1641299,Château-Landon,174.76997314110483
2022-1641304,Saint-Fargeau,300.39703602150604
2022-1641306,Angélique Compoint,225.43639462474889
2022-1641315,Lamarck-Caulaincourt,162.7528825258156
2022-1641332,Louis Blanc,103.0494924661286
2022-1641334,Marie de Miribel,149.78862390226104
2022-1641343,Louis Blanc,82.0579824393808
2022-1641345,Saint-Paul,183.62120708439323
2022-1641362,Château Rouge,152.95330903903374
2022-1641373,Marx Dormoy,421.12246561672936
2022-1641375,Jules Joffrin,323.2841781711655
2022-1641380,Pereire-Levallois,161.4544917220124
2022-1641390,Barbès-Rochechouart,133.66006155810342
2022-1641397,Pont Marie,268.96054907970904
2022-1641403,Ternes,163.61953294565092
2022-1641406,Buttes-Chaumont,289.0534393546732
2022-1641408,Nation,291.3548400772114
2022-1641425,Trinité d'Estienne d'Orves,259.4106167751658
2022-1641441,Jacques Bonsergent,86.44471045507314
2022-1641464,Abbesses,218.2540451564762
2022-1641470,Crimée,236.36624236036116
2022-1641472,Réaumur Sébastopol,77.363152403418
2022-1641479,Brochant,225.3981947713624
2022-1641488,Belleville,210.5822413291482
2022-1641490,Belleville,210.5822413291482
2022-1641492,Gambetta,94.8131125710267
2022-1641495,Château Rouge,128.2101421879845
2022-1641499,Guy Môquet,348.7210590006777
2022-1641500,Saint-Georges,141.01945456233156
2022-1641509,Jourdain,246.81665179233397
2022-1641510,Abbesses,229.09388235960404
2022-1641513,Jacques Bonsergent,49.91543632828208
2022-1641515,Marx Dormoy,122.3941458857828
2022-1641531,Pont Cardinet,192.00007766256553
2022-1641536,Crimée,102.25925541018003
2022-1641537,Télégraphe,245.6915680780123
2022-1641544,Guy Môquet,500.1919575622007
2022-1641551,Ourcq,219.23728399219013
2022-1641555,Marx Dormoy,211.62311889254008
2022-1641560,Abbesses,229.09388235960404
2022-1641569,Abbesses,229.09388235960404
2022-1641573,Jules Joffrin,161.21655557077307
2022-1641574,Abbesses,229.09388235960404
2022-1641577,Porte de la Chapelle,58.659250875072885
2022-1641579,Abbesses,343.4477558762045
2022-1641592,Marx Dormoy,358.63029892767486
2022-1641594,Bourse,131.05474701544978
2022-1641602,Pyrénées,152.8369525413196
2022-1641611,Réaumur Sébastopol,133.105797745772
2022-1641613,Marcadet-Poissonniers,138.69066869053128
2022-1641622,Porte de Vincennes,111.86890366204838
2022-1641628,Saint-Georges,159.70829750592202
2022-1641629,Crimée,102.25925541018003
2022-1641632,Sentier,130.25348982125857
2022-1641636,Malesherbes,352.3586566903803
2022-1641640,Château-Landon,129.44392417174038
2022-1641641,Château d'Eau,366.4817808678489
2022-1641643,Barbès-Rochechouart,247.81854335272823
2022-1641644,Botzaris,259.67353949232216
2022-1641649,Jacques Bonsergent,193.04444607258495
2022-1641651,Simplon,278.71485442845204
2022-1641653,Marie de Miribel,514.0179031954946
2022-1641660,Porte des Lilas,163.94613830513234
2022-1641662,Bourse,131.05474701544978
2022-1641664,Goncourt,145.75367174084178
2022-1641666,Marcadet-Poissonniers,237.9587378858445
2022-1641674,Chemin Vert,175.20094792322575
2022-1641676,Gambetta,181.6106868815629
2022-1641679,Abbesses,229.09388235960404
2022-1641684,Marx Dormoy,144.03368663612414
2022-1641693,Ternes,163.61953294565092
2022-1641700,Château Rouge,292.4515199417664
2022-1641702,Pré Saint-Gervais,269.54919866991634
2022-1641711,Cadet,147.25186587219844
2022-1641724,Jourdain,112.20521515882655
2022-1641728,La Fourche,254.2033640778848
2022-1641734,Angélique Compoint,322.60688869157724
2022-1641741,Marcadet-Poissonniers,122.5709119673597
2022-1641750,Rosa Parks,392.372510697888
2022-1641751,Pelleport,99.42943759228656
2022-1641763,Pont-Cardinet,438.67157177865744
2022-1641772,Porte des Lilas,229.9874404609524
2022-1641780,Wagram,252.4453657136021
2022-1641787,Crimée,354.7544669342745
2022-1641792,Blanche,87.89427623437437
2022-1641805,Colonel Fabien,397.9211668751128
2022-1641813,Arts et Métiers,250.44440124771316
2022-1641825,Jaurès,235.31230151801086
2022-1641826,Jourdain,56.21399606253187
2022-1641837,Réaumur Sébastopol,142.82199335020817
2022-1641850,Marx Dormoy,210.64162001814523
2022-1641868,Guy Môquet,298.3297269814212
2022-1641869,Buzenval,111.84469231636778
2022-1641870,Saint-Paul,186.9658300038708
2022-1641871,Lamarck-Caulaincourt,354.73417697099586
2022-1641880,Pigalle,180.91552746977305
2022-1641884,Gare de l'Est,456.5685826890982
2022-1641896,Funiculaire Montmartre Station Haute,122.94221779055727
2022-1641907,La Fourche,178.8339781946248
2022-1641913,Buttes-Chaumont,279.3631869867635
2022-1641921,Ternes,398.74351472217194
2022-1641924,Château Rouge,222.82798594293035
2022-1641925,Porte de Bagnolet,331.59177938176896
2022-1641933,Château d'Eau,72.67617976712617
2022-1641936,Riquet,121.75989502390642
2022-1641945,Marcadet-Poissonniers,103.56189157354231
2022-1641949,Tuileries,127.49482554012226
2022-1641957,Laumière,262.52550196475613
2022-1641961,Guy Môquet,134.46802789586863
2022-1641984,Avron,327.2672712719273
2022-1641995,Ourcq,190.21694803870957
2022-1641996,Télégraphe,512.3386079471207
2022-1642001,Porte de Saint-Ouen,245.77025451009044
2022-1642006,Jourdain,198.52578434625545
2022-1642016,Anvers,313.66550425257554
2022-1642019,Pigalle,85.31735925780484
2022-1642020,Corentin Cariou,270.8040423421834
2022-1642024,Tuileries,40.07350643302998
2022-1642026,Gare du Nord,48.98522144536926
2022-1642027,Guy Môquet,168.8216104587795
2022-1642027,Guy Môquet,168.8216104587795
2022-1642027,Guy Môquet,168.8216104587795
2022-1642029,Temple,373.0423648580299
2022-1642035,Palais Royal - Musée du Louvre,343.99958336580033
2022-1642038,Abbesses,191.62173191666574
2022-1642054,Château Rouge,180.0900381116474
2022-1642058,Château-Landon,145.89341104181912
2022-1642063,Marx Dormoy,400.429416058244
2022-1642068,Marcadet-Poissonniers,354.15443150921766
2022-1642079,Marcadet-Poissonniers,165.1675732823998
2022-1642090,Angélique Compoint,216.8438258684942
2022-1642091,Porte de Champerret,458.31340350482446
2022-1642093,Alexandre Dumas,253.61204979386875
2022-1642097,Colonel Fabien,236.6413243965849
2022-1642099,Château d'Eau,260.46742960764766
2022-1642102,Buzenval,374.1181008393954
2022-1642103,Télégraphe,82.4189505767699
2022-1642104,Jourdain,246.81665179233397
2022-1642106,Funiculaire Montmartre Station Basse,108.63802498180146
2022-1642110,Porte de Saint-Ouen,70.23826531454593
2022-1642116,Gambetta,512.5955360387093
2022-1642119,Hôpital Robert Debré,79.11931339054227
2022-1642126,Strasbourg-Saint-Denis,150.96299259808566
2022-1642127,Maraîchers,64.32448232073452
2022-1642145,Marx Dormoy,349.4065871768016
2022-1642146,Château-Landon,164.99534081597832
2022-1642159,Ourcq,355.6644183329112
2022-1642167,Jourdain,200.29877737359755
2022-1642170,Porte de la Chapelle,387.9945708539473
2022-1642171,Anvers,174.73806847502797
2022-1642172,Jacques Bonsergent,399.15604828089147
2022-1642179,Belleville,378.9500700595372
2022-1642184,Porte de la Chapelle,363.4047237855992
2022-1642185,Crimée,270.40440632660335
2022-1642186,Jourdain,396.7568352120561
2022-1642195,Arts et Métiers,168.2000274107774
2022-1642197,Place des Fêtes,230.0878310149545
2022-1642205,Ménilmontant,122.49027887653624
2022-1642207,Place des Fêtes,197.03715916509816
2022-1642227,La Chapelle,133.0776707644927
2022-1642238,Corentin Cariou,263.1024310196908
2022-1642248,Guy Môquet,167.7927620842341
2022-1642249,Botzaris,192.84219692214356
2022-1642253,Buzenval,66.73310896542425
2022-1642264,Saint-Fargeau,96.89072759137257
2022-1642265,Abbesses,153.6781787083612
2022-1642277,Marx Dormoy,132.8930843184182
2022-1642292,Trinité d'Estienne d'Orves,89.28728038041966
2022-1642297,Angélique Compoint,461.2472145499389
2022-1642302,Courcelles,179.94788719021437
2022-1642309,Courcelles,287.0362769408791
2022-1642310,Porte de la Chapelle,372.7376826687955
2022-1642312,Magenta,88.11188349223097
2022-1642313,Porte de Saint-Ouen,22.393818615991645
2022-1642316,Avron,99.6783219449777
2022-1642317,Porte d'Asnières,282.2322001395706
2022-1642321,Porte de Clignancourt,47.84120273880497
2022-1642329,Ourcq,360.23843672124826
2022-1642333,Franklin D. Roosevelt,230.29691955136758
2022-1642339,Télégraphe,72.68279237657622
2022-1642347,Laumière,113.52004411273079
2022-1642365,Château Rouge,279.34281913227187
2022-1642369,Marie de Miribel,149.78862390226104
2022-1642370,Porte d'Asnières,216.25799707269792
2022-1642373,Adrienne Bolland,118.47592752171575
2022-1642383,Jourdain,396.7568352120561
2022-1642387,Château Rouge,438.22082837968804
2022-1642392,Chemin Vert,262.9089806624462
2022-1642394,Blanche,234.5972689859969
2022-1642395,Ourcq,356.4006492701372
2022-1642403,Pyrénées,88.4217599769442
2022-1642415,Château Rouge,279.34281913227187
2022-1642415,Château Rouge,279.34281913227187
2022-1642430,La Fourche,106.49898248306654
2022-1642435,Bolivar,160.59195284895586
2022-1642436,Barbès-Rochechouart,266.5517638015946
2022-1642459,Porte de Vincennes,215.12465955433078
2022-1642461,Temple,51.73446314314249
2022-1642463,Jourdain,62.72344840120677
2022-1642464,Brochant,200.46087635814942
2022-1642476,Liège,364.01244835013557
2022-1642480,Malesherbes,321.54115667477123
2022-1642485,Lamarck-Caulaincourt,439.14589527277434
2022-1642487,Marie de Miribel,97.5439569248646
2022-1642488,Corentin Cariou,263.1024310196908
2022-1642494,Maraîchers,91.80033344829056
2022-1642499,Pelleport,539.0590280268642
2022-1642503,Porte d'Asnières,234.27539728411261
2022-1642507,Neuilly Porte Maillot,178.91021720093494
2022-1642508,Pyramides,103.82452896939448
2022-1642509,Poissonnière,182.32171173613705
2022-1642516,Château Rouge,152.95330903903374
2022-1642522,Riquet,389.17252395574724
2022-1642539,Malesherbes,321.54115667477123
2022-1642541,Réaumur Sébastopol,212.66180131274322
2022-1642546,Marx Dormoy,56.92013280539678
2022-1642555,Jourdain,200.29877737359755
2022-1642562,Gambetta,165.25877222423765
2022-1642567,Botzaris,84.6205492764088
2022-1642571,Lamarck-Caulaincourt,184.27262896448562
2022-1642574,Marx Dormoy,210.64162001814523
2022-1642577,Jaurès,208.20302202454445
2022-1642609,Jacques Bonsergent,102.18733265452063
2022-1642620,Place de Clichy,239.35451916009737
2022-1642624,Simplon,41.37256168585519
2022-1642629,Marx Dormoy,210.64162001814523
2022-1642636,Marx Dormoy,134.0308520387061
2022-1642639,Corentin Cariou,208.055433826288
2022-1642641,Guy Môquet,439.5573722591987
2022-1642646,Porte de Clichy,279.4437859066619
2022-1642650,Colonel Fabien,240.22720798168092
2022-1642663,Marx Dormoy,355.323436146455
2022-1642672,Botzaris,125.8170571278851
2022-1642675,Jules Joffrin,324.4673720597825
2022-1642677,Saint-Lazare,96.68304557290708
2022-1642679,Strasbourg-Saint-Denis,82.22628939542167
2022-1642681,Argentine,428.5569622483013
2022-1642681,Argentine,428.5569622483013
2022-1642693,Belleville,326.84933688587023
2022-1642695,Pigalle,120.1596723301266
2022-1642698,Brochant,228.95726850326943
2022-1642706,Grands Boulevards,174.44703561914298
2022-1642707,Marx Dormoy,329.12861099395843
2022-1642715,Marx Dormoy,385.940294258788
2022-1642718,Ourcq,60.77301280486875
2022-1642722,Brochant,366.70305140963006
2022-1642727,Simplon,275.19940291344017
2022-1642734,Buttes-Chaumont,288.36326242931057
2022-1642739,Buttes-Chaumont,344.0140245445204
2022-1642743,Porte de Saint-Ouen,169.87903359032018
2022-1642760,Pigalle,274.9751183819915
2022-1642782,Honoré de Balzac,285.26354363228717
2022-1642790,Blanche,374.63546930465816
2022-1642790,Blanche,374.63546930465816
2022-1642791,Saint-Georges,98.55161662178395
2022-1642793,Maraîchers,356.43275554306274
2022-1642796,Stalingrad,214.48925792618198
2022-1642799,Pyrénées,73.24562092224758
2022-1642808,Marcadet-Poissonniers,301.82672198767887
2022-1642812,Simplon,143.9854848231925
2022-1642819,Ménilmontant,274.9486579335692
2022-1642822,Buzenval,111.84469231636778
2022-1642824,Saint-Georges,103.84078150149983
2022-1642829,Saint-Paul,306.45960440695364
2022-1642830,Pyrénées,61.72203491838193
2022-1642832,Porte de la Chapelle,58.659250875072885
2022-1642838,Bolivar,160.59195284895586
2022-1642862,Cadet,316.377959145315
2022-1642877,Gare du Nord,198.51523820394723
2022-1642878,Pyrénées,234.63357955663128
2022-1642882,Pelleport,274.03326404711447
2022-1642883,Jacques Bonsergent,202.5966929873357
2022-1642891,Buzenval,485.2161828507832
2022-1642896,La Fourche,222.70830085916572
2022-1642897,Pyramides,203.57615588706153
2022-1642900,Ménilmontant,151.5097702400005
2022-1642902,Pigalle,65.26265460010637
2022-1642906,Pyrénées,489.10664689454836
2022-1642911,La Fourche,147.78781770933583
2022-1642914,Ménilmontant,200.6566390352411
2022-1642916,Lamarck-Caulaincourt,235.2543636047265
2022-1642920,Ourcq,376.6756353707929
2022-1642926,Porte de Clichy,40.45711082685758
2022-1642927,Saint-Philippe du Roule,331.13688596389005
2022-1642928,Honoré de Balzac,159.01827980933558
2022-1642939,Franklin D. Roosevelt,185.40248226749463
2022-1642941,La Fourche,209.00464332242177
