id_mutation,nom_ev,distance_parc_plus_proche
2022-1656758,SQUARE GASTON BATY,346.6246904237737
2022-1656772,JARDIN DE L'EGLISE PROTESTANTE LUTHERIENNE SAINT-JEAN-DENYS-BUHLER,2.2701784387226294
2022-1656778,SQUARE PATURLE,102.02943562542394
2022-1656781,SQUARE DU CHANOINE VIOLLET,172.60504890006342
2022-1656789,SQUARE TROUSSEAU,295.30636470985263
2022-1656801,SQUARE AUX ARTISTES,300.8008035240006
2022-1656808,JARDIN MICHELET,316.41826168853487
2022-1656821,SQUARE HENRI COLLET,562.9890400780246
2022-1656838,JARDIN ALBERTO GIACOMETTI,64.14368086049818
2022-1656840,JARDIN MICHELET,316.41826168853487
2022-1656847,SQUARE COLBERT,124.81794083404289
2022-1656860,SQUARE HENRI CADIOU,98.72606234436977
2022-1656862,SQUARE LAURENT PRACHE,82.88771283176732
2022-1656878,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1656882,SQUARE JULES HENAFFE,398.2872632246791
2022-1656885,SQUARE JULES VERNE,138.56976035750472
2022-1656889,JARDIN DE LA PLACE DU DOCTEUR NAVARRE,326.2465396190636
2022-1656890,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),340.74040403965927
2022-1656896,SQUARE DE LA PLACE DAUPHINE,300.40410866819934
2022-1656909,PROMENADE RICHARD LENOIR SQUARE MAY PICQUERAY,119.96623139824858
2022-1656937,PROMENADE RICHARD LENOIR  SQUARE BREGUET-SABIN (PROMENADE CLAIRE LACOMBE),98.60366424334264
2022-1656947,SQUARE PAUL GILOT,133.37156555393844
2022-1656948,SQUARE GEORGES SARRE,448.83285696779024
2022-1656949,JARDIN JEAN-CLAUDE NICOLAS FORESTIER,569.283885745342
2022-1656958,SQUARE JULES HENAFFE,221.82826946736145
2022-1656961,SQUARE MAURICE GARDETTE,165.29946761037385
2022-1656965,PROMENADE DE L'AVENUE DE BRETEUIL,366.41235109711266
2022-1656970,JARDIN DURANTON,191.49372828646008
2022-1656987,SQUARE DE L'ASPIRANT DUNAND,519.0219451129921
2022-1657003,PROMENADE PC 12 - CHARENTON - DAUMESNIL,40.15028006392822
2022-1657004,SQUARE HECTOR MALOT,265.4337199806041
2022-1657025,SQUARE DE LA PLACE ETIENNE PERNET,212.02487608684598
2022-1657027,SQUARE DE L'OISEAU LUNAIRE,100.04006267731933
2022-1657035,COULEE VERTE RENE DUMONT - MAIL DE REUILLY - ALLEE VIVALDI,164.88816449634425
2022-1657045,JARDIN PAUL NIZAN,159.1075216181342
2022-1657058,SQUARE DE LA PLACE DE L'ABBE GEORGES HENOCQUE,71.60616639344883
2022-1657073,COULEE VERTE RENE DUMONT - PROMENADE DE LA RUE DU SAHEL,171.45362499893616
2022-1657076,SQUARE DU CHANOINE VIOLLET,175.5912107643785
2022-1657079,PROMENADE RICHARD LENOIR TERRAIN DE BOULES JULES FERRY,235.94756553515404
2022-1657082,PROMENADE PC 12 - CHARENTON - DAUMESNIL,125.96386674322422
2022-1657093,SQUARE PAUL LANGEVIN,147.30587589289198
2022-1657094,SQUARE GERBERT - BLOMET,86.7202366362089
2022-1657101,SQUARE JULES DURAND,209.23729298018947
2022-1657102,COULEE VERTE RENE DUMONT - PROMENADE DE LA RUE DU SAHEL,248.58450333046835
2022-1657105,SQUARE JEAN MORIN,192.18363465114743
2022-1657106,SQUARE GERBERT - BLOMET,335.54817495613804
2022-1657127,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,173.27365160672795
2022-1657129,PROMENADE D'AUSTRALIE 7E,83.83490339053478
2022-1657151,SQUARE CLAUDE DEBUSSY,469.13665646518734
2022-1657156,SQUARE BRIGNOLE - MUSEE GALLIERA,204.1286102077754
2022-1657167,SQUARE MARCEL RAJMAN,171.53774283945086
2022-1657198,PARC DE PASSY,410.3723532971082
2022-1657202,PROMENADE PC 12 - CHARENTON - DAUMESNIL,245.5265680537035
2022-1657207,JARDIN BERTHE MORISOT,290.1978303217393
2022-1657222,JARDIN BRASSAI,169.17579759981425
2022-1657225,SQUARE JULES VERNE,371.76441838001125
2022-1657233,SQUARE YVES COPPENS,96.70944391355519
2022-1657272,COULEE VERTE RENE DUMONT - MAIL DE REUILLY - ALLEE VIVALDI,264.4701230986221
2022-1657273,PROMENADE DE L'AVENUE DE BRETEUIL 15E,184.12713353828815
2022-1657284,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,151.40015675218933
2022-1657307,SQUARE HELOISE ET ABELARD,302.62283540677066
2022-1657315,SQUARE FRANCIS LEMARQUE,209.15293965338847
2022-1657333,SQUARE CLOS FEUQUIERES - DESNOUETTES,331.9887288923267
2022-1657338,JARDIN MARTHA  DESRUMAUX,392.2155983969817
2022-1657339,JARDIN DE L'IMPERATRICE EUGENIE,360.6742935045361
2022-1657340,JARDIN DE LA PLACE DE LA PORTE DE SAINT-CLOUD,349.36548514047274
2022-1657344,JARDIN JAMES JOYCE,437.0837180658408
2022-1657384,JARDIN MARY CASSAT,274.54947791703046
2022-1657396,JARDIN PAUL NIZAN,201.95607298628033
2022-1657427,PROMENADE PLANTEE DODE DE LA BRUNERIE,344.07049829095075
2022-1657431,SQUARE DE LA PLACE ETIENNE PERNET,271.9405251948613
2022-1657439,SQUARE YVES COPPENS,530.524703625035
2022-1657440,SQUARE DES MISSIONS ETRANGERES,348.28515433380994
2022-1657445,SQUARE JEAN ALLEMANE,26.05410861563114
2022-1657464,SQUARE GEORGES SARRE,192.04681066927563
2022-1657469,SQUARE MAURICE GARDETTE,165.29946761037385
2022-1657477,JARDIN MARTHA  DESRUMAUX,182.3589891506845
2022-1657494,JARDIN PAUL NIZAN,362.8703702082958
2022-1657531,SQUARE DE L'ABBE MIGNE,444.8468651573595
2022-1657534,SQUARE VIOLET,209.5526719276571
2022-1657541,SQUARE JULES DURAND,50.322916049304276
2022-1657543,SQUARE NICOLE DE HAUTECLOCQUE,385.947111997185
2022-1657558,SQUARE HENRI COLLET,176.2838283088047
2022-1657572,JARDIN DE L'IMPERATRICE EUGENIE,267.8372283702346
2022-1657576,JARDIN DU GRAND PAVOIS,153.21811262848448
2022-1657576,JARDIN DU GRAND PAVOIS,153.21811262848448
2022-1657580,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,519.2406965842032
2022-1657589,JARDIN JUAN MIRO,182.58558469168375
2022-1657593,PARC GEORGES BRASSENS,325.9565377235357
2022-1657610,ARCHIPEL DES BERGES DE LA SEINE - NIKI DE SAINT-PHALLE,242.56128041575064
2022-1657627,PROMENADE PC 12 - CHARENTON - DAUMESNIL,260.5890110320439
2022-1657635,SQUARE MAURICE GARDETTE,145.07145274021286
2022-1657657,PROMENADE JANE ET PAULETTE NARDAL,51.48174337946822
2022-1657657,PROMENADE JANE ET PAULETTE NARDAL,51.48174337946822
2022-1657672,PROMENADE DE L'AVENUE DE BRETEUIL,305.01185791243654
2022-1657674,JARDIN DE L'IMPERATRICE EUGENIE,130.87938967305098
2022-1657691,JARDIN MICHELET,186.9245575978281
2022-1657695,PROMENADE PC 12 - SAHEL - VOUTE,119.631234627837
2022-1657729,JARDIN DURANTON,305.5966054937533
2022-1657737,PROMENADE JANE ET PAULETTE NARDAL,192.78163809980205
2022-1657762,SQUARE HECTOR MALOT,119.62248728098237
2022-1657764,SQUARE FRANCIS LEMARQUE,148.1365458891923
2022-1657770,SQUARE DES MISSIONS ETRANGERES,323.3310856344892
2022-1657773,SQUARE HECTOR MALOT,179.51647785357773
2022-1657775,SQUARE JULES HENAFFE,386.85777235266534
2022-1657782,SQUARE JULES DURAND,159.95070436424012
2022-1657788,SQUARE FERDINAND BRUNOT,236.22373370852884
2022-1657795,SQUARE HENRI CADIOU,98.72606234436977
2022-1657807,SQUARE ROBERT MONTAGNE,230.30887571383167
2022-1657813,SQUARE RUE DES PERICHAUX,245.26028313472304
2022-1657815,JARDIN DE LA PLACE DU TROCADERO ET DU ONZE NOVEMBRE,332.672522169832
2022-1657818,PARC DE PASSY,427.0979159144699
2022-1657832,SQUARE MARCEL RAJMAN,179.7530754092788
2022-1657833,JARDIN BERTHE MORISOT,374.0328966321831
2022-1657851,JARDIN DU MOULIN DES TROIS CORNETS,191.4687318766043
2022-1657855,SQUARE NECKER,127.82861153140848
2022-1657862,SQUARE NECKER,127.82861153140848
2022-1657878,SQUARE ALEXANDRE ET RENE PARODI,384.93717116049214
2022-1657880,SQUARE ALEXANDRE ET RENE PARODI,384.93717116049214
2022-1657886,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1657887,PROMENADE DE L'AVENUE DE BRETEUIL 15E,344.5334038646844
2022-1657899,SQUARE RENE VIVIANI-MONTEBELLO,94.24276183302442
2022-1657902,JARDIN YACINE KATEB,240.56583541766184
2022-1657907,SQUARE PAUL GILOT,56.14025318174885
2022-1657924,JARDIN LIONEL ASSOUAD,83.10348639973829
2022-1657943,SQUARE GUSTAVE MESUREUR,352.1334801872709
2022-1657950,SQUARE DE L'AVENUE CAFFIERI,255.72874267489155
2022-1657953,JARDIN DU RANELAGH,225.57987731781085
2022-1657955,JARDIN MARY CASSAT,288.970539992094
2022-1657966,JARDIN DE L'IMPASSE TRUILLOT,121.57354566861336
2022-1657974,SQUARE HENRI COLLET,459.4757422843479
2022-1657984,PARC DE CHOISY,332.62772284767533
2022-1657997,PROMENADE PLANTEE DODE DE LA BRUNERIE,604.6621481232787
2022-1658006,PROMENADE PC 12 - CHARENTON - DAUMESNIL,245.5265680537035
2022-1658007,PROMENADE DE LA GARE D'AUTEUIL,293.9107188198718
2022-1658036,JARDIN DE LA FOLIE TITON,226.10663531703014
2022-1658044,SQUARE FRANCIS LEMARQUE,364.13109626329674
2022-1658061,PARC MONTSOURIS,154.6367814926845
2022-1658073,SQUARE PIERRE-ADRIEN DALPAYRAT,276.0121516033682
2022-1658087,PROMENADE RICHARD LENOIR  SQUARE BREGUET-SABIN (PROMENADE CLAIRE LACOMBE),108.131707957894
2022-1658089,PROMENADE PC 12 - SAHEL - VOUTE,71.35094159759896
2022-1658095,SQUARE JULES HENAFFE,359.7508649409604
2022-1658097,PROMENADE JANE ET PAULETTE NARDAL,192.78163809980205
2022-1658117,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1658127,SQUARE ULYSSE TRELAT,59.63316314600859
2022-1658134,SQUARE PABLO CASALS,188.7936112917051
2022-1658142,SQUARE DE L'HOPITAL NECKER,273.4223854662135
2022-1658176,ARCHIPEL DES BERGES DE LA SEINE - NIKI DE SAINT-PHALLE,374.7908185122556
2022-1658183,COULEE VERTE RENE DUMONT - PROMENADE DE LA RUE DU SAHEL,165.57872744808486
2022-1658187,JARDIN JAMES JOYCE,200.81380874391462
2022-1658199,PROMENADE PLANTEE DODE DE LA BRUNERIE,828.1318193289281
2022-1658225,PARC GEORGES BRASSENS,129.4966965337738
2022-1658229,SQUARE JEAN CHERIOUX,137.60063264964379
2022-1658255,SQUARE JULES VERNE,363.3591928238334
2022-1658259,PROMENADE PC 16  (PETITE CEINTURE),364.98447177272436
2022-1658266,JARDIN MICHELET,154.97637807772162
2022-1658270,MAIL DE BIEVRE,369.62067137319275
2022-1658276,JARDIN DE L'HOPITAL VAUGIRARD,212.96676084105277
2022-1658284,JARDIN MICHELET,154.97637807772162
2022-1658303,SQUARE GEORGES LAMARQUE,159.40571387702397
2022-1658313,SQUARE DE LA ROQUETTE,245.99188534875765
2022-1658317,SQUARE DES CHAMAILLARDS,196.93300628762825
2022-1658323,SQUARE JEAN CHERIOUX,137.60063264964379
2022-1658332,SQUARE PAUL GILOT,237.4583600572055
2022-1658341,SQUARE GERBERT - BLOMET,313.49673584243794
2022-1658343,SQUARE JEAN MORIN,363.5227423341844
2022-1658345,SQUARE SAINT-MEDARD,287.47160747246426
2022-1658349,SQUARE HELOISE ET ABELARD,467.661995306581
2022-1658362,SQUARE CASTAGNARY - BESSIN,295.54997492177495
2022-1658372,SQUARE DU PERE PLUMIER,259.62933011929493
2022-1658385,SQUARE DES ECRIVAINS COMBATTANTS MORTS POUR LA FRANCE,239.96794999431154
2022-1658387,SQUARE GEORGES SARRE,241.86859368812105
2022-1658392,SQUARE DE LA RAFFINERIE SAY,140.2061448861909
2022-1658409,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),182.1023502425601
2022-1658411,SQUARE CASTAGNARY - BESSIN,133.32070177096665
2022-1658415,PROMENADE PC 12 - SAHEL - VOUTE,119.631234627837
2022-1658416,PROMENADE RICHARD LENOIR REPUBLIQUE-JP TIMBAUD,322.25876005230083
2022-1658422,SQUARE THEODORE MONOD,216.1404078511267
2022-1658423,PROMENADE PC 12 - SAHEL - VOUTE,119.631234627837
2022-1658424,SQUARE ANDRE LEFEVRE,105.29017786507218
2022-1658439,SQUARE DES CHAMAILLARDS,266.10646894327175
2022-1658441,SQUARE DES CHAMAILLARDS,266.10646894327175
2022-1658447,JARDIN MICHELET,249.73027782893377
2022-1658455,SQUARE MARIUS CONSTANT,208.3903987818433
2022-1658455,SQUARE MARIUS CONSTANT,208.3903987818433
2022-1658463,JARDIN DE LA FONDATION D'AUTEUIL,415.8984749349503
2022-1658485,JARDINIERES ET PLACETTE LEON BLUM,119.14707119458352
2022-1658487,SQUARE BRIGNOLE - MUSEE GALLIERA,367.2482267699542
2022-1658501,SQUARE NICOLE DE HAUTECLOCQUE,189.34585581844166
2022-1658514,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1658519,JARDIN DES POETES,456.8734663011012
2022-1658528,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),314.209032329601
2022-1658537,SQUARE JULES HENAFFE,431.08235913750724
2022-1658542,PROMENADE PLANTEE DODE DE LA BRUNERIE,604.6621481232787
2022-1658554,JARDIN DES DEUX MOULINS,234.60292944200978
2022-1658564,JARDIN DEBERGUE-RENDEZ-VOUS,134.06995452571616
2022-1658569,SQUARE PATURLE,133.59392782404626
2022-1658586,SQUARE ULYSSE TRELAT,59.63316314600859
2022-1658588,SQUARE HENRI ET ACHILLE DUCHENE,218.5393881298308
2022-1658619,SQUARE HENRI COLLET,170.65814087629423
2022-1658623,SQUARE RAOUL NORDLING,121.83117529660859
2022-1658636,COULEE VERTE RENE DUMONT - PROMENADE DU VIADUC DES ARTS,351.51797927849793
2022-1658641,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),603.4758683184809
2022-1658664,SQUARE LEO FERRE,205.0181448187247
2022-1658671,SQUARE MARIUS CONSTANT,83.83422074562853
2022-1658701,JARDIN BERTHE MORISOT,274.28621021467274
2022-1658711,JARDIN JEAN-CLAUDE NICOLAS FORESTIER,303.5293140782834
2022-1658720,SQUARE ALBERT TOURNAIRE,259.13342630906425
2022-1658733,SQUARE YVETTE CHAUVIRE,236.4706508255017
2022-1658739,SQUARE HENRI COLLET,303.4193513765745
2022-1658774,SQUARE PIERRE-ADRIEN DALPAYRAT,245.01221897218588
2022-1658779,JARDIN DE LA PLACE DE LA PORTE DE SAINT-CLOUD,214.49881645696345
2022-1658789,SQUARE FREDERIC ROSSIF,300.04878853578805
2022-1658805,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,357.62023293507156
2022-1658809,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),186.11387581934247
2022-1658815,JARDIN DE L'HOPITAL VAUGIRARD,287.1565531181779
2022-1658828,JARDIN MARIE POUSSEPIN,106.50467837372443
2022-1658830,SQUARE JULES DURAND,312.7453354593054
2022-1658838,PROMENADE DE L'AVENUE DE BRETEUIL,253.37958298398095
2022-1658867,JARDIN BERTHE MORISOT,251.81529614339138
2022-1658869,JARDIN PAUL NIZAN,362.8703702082958
2022-1658872,JARDIN DE L'HOPITAL VAUGIRARD,147.25514250940543
2022-1658875,JARDIN MAUDY PIOT-JACOMET,147.3152641330838
2022-1658887,SQUARE YORKTOWN,373.22455099212686
2022-1658888,JARDIN DURANTON,344.48832253850566
2022-1658915,SQUARE HECTOR MALOT,205.73549071219244
2022-1658923,JARDIN EMILE GALLE,79.36946053125442
2022-1658927,SQUARE JEAN MORIN,207.76500531187395
2022-1658934,PROMENADE PEREIRE - GUERSANT / TERNES,700.1035822717097
2022-1658942,JARDIN PAUL NIZAN,318.94333624657327
2022-1658944,JARDINIERES ET PLACETTE LEON BLUM,124.26300555462858
2022-1658956,SQUARE BRANCION,279.6443589931798
2022-1658968,JARDINIERES ET PLACETTE LEON BLUM,124.26300555462858
2022-1658970,JARDIN CYPRIAN KAMIL NORWID,350.4757795429959
2022-1658974,JARDIN DE LA RUE LA QUINTINIE,163.80234324254468
2022-1659017,SQUARE CAMBRONNE,191.88366738929344
2022-1659026,SQUARE YORKTOWN,608.3477662497489
2022-1659029,SQUARE ALLERAY - SAINT-AMAND,127.31594068940011
2022-1659032,SQUARE GEORGES SARRE,259.2969416609018
2022-1659035,SQUARE JEAN MORIN,219.57182517445875
2022-1659055,JARDIN DES GRANDS EXPLORATEURS - MARCO POLO ET CAVELIER DE LA SALLE,88.89829994631019
2022-1659063,SQUARE MARCEL RAJMAN,146.5913398338762
2022-1659091,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1659098,SQUARE LAMARTINE,400.2123386264066
2022-1659107,SQUARE ALEXANDRE ET RENE PARODI,384.93717116049214
2022-1659115,SQUARE GEORGES SARRE,428.7050255718665
2022-1659118,SQUARE HENRI CADIOU,339.8863071160498
2022-1659129,SQUARE BRANCION,333.0520666753564
2022-1659165,JARDIN FRANCOISE HERITIER,220.9575804907653
2022-1659171,JARDIN DE LA RUE LA QUINTINIE,163.80234324254468
2022-1659173,SQUARE FRANCIS LEMARQUE,284.2566947734071
2022-1659177,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,304.38216745653557
2022-1659189,SQUARE JULES VERNE,351.9984822488391
2022-1659194,SQUARE GUSTAVE MESUREUR,256.75114549864685
2022-1659201,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1659223,PROMENADE RICHARD LENOIR SQUARE MAY PICQUERAY,183.61928164266266
2022-1659225,SQUARE THOMAS JEFFERSON,589.1956995587993
2022-1659245,COULEE VERTE RENE DUMONT - PROMENADE DE LA RUE DU SAHEL,203.52535130448197
2022-1659246,JARDIN JAN DOORNIK,128.1418304065751
2022-1659289,SQUARE GERBERT - BLOMET,238.99614833630025
2022-1659299,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,636.0974808135677
2022-1659300,JARDIN FEDERICA MONTSENY,117.74302432539253
2022-1659305,SQUARE JEAN MORIN,122.73810934985757
2022-1659309,JARDIN DE L'HOPITAL SAINTE-PERINE,773.6423126430238
2022-1659312,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,129.7533267350148
2022-1659315,SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT),170.61474176734515
2022-1659327,SQUARE HENRI CADIOU,356.519205989482
2022-1659330,SQUARE SAINT-ELOI,147.91313361872238
2022-1659334,SQUARE JULES HENAFFE,366.5132238278058
2022-1659350,PROMENADE PC 12 - SAHEL - VOUTE,119.631234627837
2022-1659352,SQUARE DES MOINES DE TIBHIRINE,97.21165499718124
2022-1659356,SQUARE LAMARTINE,400.2123386264066
2022-1659359,JARDIN DE LA PLACE PIERRE LAFUE,113.04945062836923
2022-1659362,SQUARE SAINT-MEDARD,532.2804364413685
2022-1659371,SQUARE JEAN CHERIOUX,167.15925059463683
2022-1659381,JARDIN DE L'HOPITAL VAUGIRARD,168.3482939115028
2022-1659387,SQUARE ULYSSE TRELAT,59.63316314600859
2022-1659388,SQUARE CLOS FEUQUIERES - DESNOUETTES,319.11719677191496
2022-1659393,SQUARE SAMUEL PATY,508.7235593776407
2022-1659395,SQUARE YVETTE CHAUVIRE,179.1608925030744
2022-1659404,SQUARE JULES HENAFFE,103.8514810169355
2022-1659406,JARDIN DU PERE ARMAND DAVID,273.06776177847314
2022-1659415,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,242.68465891019864
2022-1659427,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,485.0086450651138
2022-1659436,SQUARE MARIUS CONSTANT,208.3903987818433
2022-1659441,SQUARE THOMAS JEFFERSON,401.43666902279506
2022-1659445,JARDIN FRANCOISE GIROUD,182.89043576261255
2022-1659455,SQUARE DE L'ABBE MIGNE,431.8019219662933
2022-1659480,SQUARE RENE LE GALL,186.13971903083885
2022-1659490,SQUARE LAMARTINE,299.8593658268994
2022-1659491,SQUARE SAMUEL BECKETT,60.00749788760115
2022-1659543,SQUARE DE L'AVENUE CAFFIERI,255.72874267489155
2022-1659549,SQUARE LOUIS MAJORELLE,187.91908158728762
2022-1659551,SQUARE FRANCIS LEMARQUE,281.7106493875426
2022-1659552,SQUARE PIERRE JOSEPH REDOUTE,134.79502539789047
2022-1659555,JARDIN DE LA PLACE DU DOCTEUR NAVARRE,92.35116084336504
2022-1659556,SQUARE HELOISE ET ABELARD,289.9723246033963
2022-1659570,SQUARE PAUL GILOT,199.61720477268832
2022-1659583,SQUARE PAUL LANGEVIN,111.677314639943
2022-1659599,JARDIN MICHELET,249.73027782893377
2022-1659603,SQUARE TROUSSEAU,236.4351349825877
2022-1659604,SQUARES DES ARENES DE LUTECE ET CAPITAN,47.319545356036265
2022-1659613,PROMENADE PLANTEE DODE DE LA BRUNERIE,304.76384753816717
2022-1659630,JARDIN DE LA PLACE DU TROCADERO ET DU ONZE NOVEMBRE,743.6822047958583
2022-1659634,SQUARE GABRIEL PIERNE,134.81347698553665
2022-1659637,SQUARE DES JONQUILLES,80.33272440082807
2022-1659667,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,485.0086450651138
2022-1659674,SQUARE MARIUS CONSTANT,196.75187772881307
2022-1659693,SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT),170.61474176734515
2022-1659694,JARDIN DE L'HOPITAL VAUGIRARD,212.96676084105277
2022-1659698,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,295.2232268269875
2022-1659702,SQUARE RENE LE GALL,316.5846612950946
2022-1659724,SQUARE PABLO CASALS,388.63463366970336
2022-1659726,PROMENADE RICHARD LENOIR  SQUARE BREGUET-SABIN (PROMENADE CLAIRE LACOMBE),254.41522084799257
2022-1659738,SQUARE DE LA RAFFINERIE SAY,183.8809574056936
2022-1659750,SQUARE EDMEE CHANDON,67.8454095293933
2022-1659762,SQUARE DES CHAMAILLARDS,289.24952464572635
2022-1659766,JARDIN MICHELET,321.49493674999474
2022-1659767,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),92.14282366599693
2022-1659770,ESPLANADE GASTON MONNERVILLE,619.1123297477269
2022-1659774,SQUARE HENRI ROUSSELLE,205.69745028666716
2022-1659787,JARDIN CHRISTIANE DESROCHES NOBLECOURT,301.95542022034823
2022-1659791,SQUARE NICOLE DE HAUTECLOCQUE,347.3928540352796
2022-1659793,SQUARE JULES VERNE,271.4084639858951
2022-1659819,PARC GEORGES BRASSENS,265.4655563046892
2022-1659843,JARDIN DE REUILLY - PAUL PERNIN,130.34231452198202
2022-1659846,PARC GEORGES BRASSENS,197.48792036353152
2022-1659866,PARC GEORGES BRASSENS,265.4655563046892
2022-1659886,SQUARE THOMAS JEFFERSON,314.84531929220776
2022-1659893,SQUARES DES ARENES DE LUTECE ET CAPITAN,283.56340591631414
2022-1659900,SQUARE PATURLE,102.02943562542394
2022-1659914,SQUARE BRANCION,286.4662131579913
2022-1659927,SQUARE JEAN COCTEAU,139.15496925751847
2022-1659938,SQUARE JEAN CHERIOUX,113.64638976601347
2022-1659938,SQUARE JEAN CHERIOUX,113.64638976601347
2022-1659938,SQUARE JEAN CHERIOUX,113.64638976601347
2022-1659951,JARDIN ELISABETH BOSELLI,223.93473333363266
2022-1659973,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1659974,SQUARE ALLERAY - SAINT-AMAND,38.16881695071564
2022-1659984,SQUARE JULES VERNE,415.934959388773
2022-1660002,SQUARE ALLERAY - SAINT-AMAND,295.20373796653337
2022-1660019,SQUARE DE LA PLACE DE L'ABBE GEORGES HENOCQUE,147.8660205508679
2022-1660024,JARDIN DE L'EGLISE PROTESTANTE LUTHERIENNE SAINT-JEAN-DENYS-BUHLER,359.1414163724537
2022-1660049,SQUARE MAURICE GARDETTE,182.40218896375197
2022-1660060,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,109.4889134022064
2022-1660064,JARDIN DE L'HOPITAL SAINTE-PERINE,617.460012549004
2022-1660076,JARDIN DU CLOITRE,283.97961200892024
2022-1660088,JARDIN DE L'EGLISE PROTESTANTE LUTHERIENNE SAINT-JEAN-DENYS-BUHLER,386.54604312565965
2022-1660099,SQUARE JEAN MORIN,483.33237410626856
2022-1660100,SQUARE JEAN CHERIOUX,170.8593310752241
2022-1660102,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),603.4758683184809
2022-1660109,SQUARE SAINT-ELOI,228.00926419068296
2022-1660118,SQUARE GEORGES LAMARQUE,206.18451108334682
2022-1660125,SQUARE THOMAS JEFFERSON,458.10587636916125
2022-1660132,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,374.1151198970821
2022-1660136,JARDIN DU 62 AU 68 RUE D'ALLERAY,55.01032803019692
2022-1660149,JARDIN DU 62 AU 68 RUE D'ALLERAY,278.54799959808895
2022-1660163,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),149.1929469465652
2022-1660168,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,270.8695303859609
2022-1660195,PROMENADE DE LA GARE D'AUTEUIL,227.22836494293662
2022-1660204,JARDIN DE LA PLACE SOUHAM,69.6466223806337
2022-1660208,JARDIN DE L'IMPASSE TRUILLOT,159.50709850863643
2022-1660211,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1660217,PROMENADE RICHARD LENOIR SQUARE MAY PICQUERAY,451.9459907419868
2022-1660228,SQUARE DE L'ASPIRANT DUNAND,38.423769342110916
2022-1660229,SQUARE SAINT-MEDARD,266.8311822887595
2022-1660252,JARDIN ELISABETH BOSELLI,223.47501084396697
2022-1660254,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,190.948410844988
2022-1660258,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),737.722004679059
2022-1660261,SQUARE ALLERAY - SAINT-AMAND,204.43178579845977
2022-1660265,SQUARE NECKER,156.36868635784495
2022-1660266,JARDIN MARIE POUSSEPIN,103.56443156349295
2022-1660271,JARDIN ELISABETH BOSELLI,246.28936070783922
2022-1660293,SQUARE DE L'HOPITAL NECKER,209.14112366711927
2022-1660303,SQUARE DES JARDINIERS,335.42877623247074
2022-1660305,SQUARE JULES HENAFFE,183.68983329132737
2022-1660365,SQUARE RENE LE GALL,253.55798971611603
2022-1660367,JARDIN MICHELET,320.67507490279917
2022-1660380,JARDIN DES DEUX MOULINS,234.60292944200978
2022-1660410,SQUARE DE LA RAFFINERIE SAY,245.0639106815063
2022-1660415,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,323.21235830388906
2022-1660438,SQUARE JEAN MOULIN,224.00480708347905
2022-1660445,SQUARE FRANCIS LEMARQUE,248.67986301962551
2022-1660467,PARC GEORGES BRASSENS,270.72866319560694
2022-1660470,SQUARE HENRI COLLET,273.72463811433056
2022-1660474,JARDIN DES POETES,337.77919489128396
2022-1660485,JARDIN DU 62 AU 68 RUE D'ALLERAY,165.6196769961361
2022-1660487,SQUARE DE L'ASPIRANT DUNAND,122.1322146183102
